Date,PX_LAST
1/17/2018,2.4043
1/16/2018,2.3517
1/15/2018,2.3465
1/12/2018,2.3465
1/11/2018,2.3259
1/10/2018,2.3291
1/9/2018,2.3307
1/8/2018,2.287
1/5/2018,2.2886
1/4/2018,2.2682
1/3/2018,2.2448
1/2/2018,2.2481
1/1/2018,2.2064
12/29/2017,2.2064
12/28/2017,2.2361
12/27/2017,2.1934
12/26/2017,2.2424
12/25/2017,2.249
12/22/2017,2.249
12/21/2017,2.2451
12/20/2017,2.2366
12/19/2017,2.2212
12/18/2017,2.1673
12/15/2017,2.1537
12/14/2017,2.1384
12/13/2017,2.1049
12/12/2017,2.1718
12/11/2017,2.1566
12/8/2017,2.1398
12/7/2017,2.138
12/6/2017,2.1262
12/5/2017,2.1428
12/4/2017,2.1428
12/1/2017,2.1127
11/30/2017,2.1375
11/29/2017,2.1059
11/28/2017,2.0594
11/27/2017,2.0468
11/24/2017,2.0636
11/23/2017,2.0417
11/22/2017,2.0417
11/21/2017,2.0986
11/20/2017,2.0919
11/17/2017,2.0567
11/16/2017,2.0699
11/15/2017,2.0316
11/14/2017,2.0582
11/13/2017,2.0749
11/10/2017,2.0515
11/9/2017,2.0116
11/8/2017,2.0099
11/7/2017,1.9884
11/6/2017,1.9834
11/3/2017,1.99
11/2/2017,2
11/1/2017,2.0182
10/31/2017,2.0165
10/30/2017,1.9951
10/27/2017,2.0281
10/26/2017,2.0777
10/25/2017,2.044
10/24/2017,2.0439
10/23/2017,1.9985
10/20/2017,2.0202
10/19/2017,1.9532
10/18/2017,1.9932
10/17/2017,1.9581
10/16/2017,1.9497
10/13/2017,1.8998
10/12/2017,1.938
10/11/2017,1.9562
10/10/2017,1.9595
10/9/2017,1.9561
10/6/2017,1.9561
10/5/2017,1.9444
10/4/2017,1.9162
10/3/2017,1.9162
10/2/2017,1.9344
9/29/2017,1.936
9/28/2017,1.8931
9/27/2017,1.9055
9/26/2017,1.8583
9/25/2017,1.8364
9/22/2017,1.8614
9/21/2017,1.8862
9/20/2017,1.8743
9/19/2017,1.8341
9/18/2017,1.8256
9/15/2017,1.8055
9/14/2017,1.777
9/13/2017,1.767
9/12/2017,1.7454
9/11/2017,1.709
9/8/2017,1.6332
9/7/2017,1.625
9/6/2017,1.6841
9/5/2017,1.6414
9/4/2017,1.7383
9/1/2017,1.7383
8/31/2017,1.702
8/30/2017,1.7167
8/29/2017,1.7036
8/28/2017,1.7402
8/25/2017,1.7568
8/24/2017,1.7752
8/23/2017,1.7438
8/22/2017,1.7836
8/21/2017,1.7506
8/18/2017,1.7589
8/17/2017,1.7492
8/16/2017,1.7806
8/15/2017,1.8253
8/14/2017,1.7692
8/11/2017,1.7429
8/10/2017,1.7711
8/9/2017,1.804
8/8/2017,1.8172
8/7/2017,1.8107
8/4/2017,1.8157
8/3/2017,1.7879
8/2/2017,1.8256
8/1/2017,1.7994
7/31/2017,1.8356
7/28/2017,1.8339
7/27/2017,1.852
7/26/2017,1.8265
7/25/2017,1.89
7/24/2017,1.8214
7/21/2017,1.8031
7/20/2017,1.818
7/19/2017,1.8246
7/18/2017,1.8129
7/17/2017,1.8594
7/14/2017,1.866
7/13/2017,1.8908
7/12/2017,1.8741
7/11/2017,1.9156
7/10/2017,1.9321
7/7/2017,1.947
7/6/2017,1.9351
7/5/2017,1.9134
7/4/2017,1.9316
7/3/2017,1.9316
6/30/2017,1.8884
6/29/2017,1.8502
6/28/2017,1.8206
6/27/2017,1.8115
6/26/2017,1.7565
6/23/2017,1.7565
6/22/2017,1.7582
6/21/2017,1.7731
6/20/2017,1.7632
6/19/2017,1.788
6/16/2017,1.7433
6/15/2017,1.7632
6/14/2017,1.7153
6/13/2017,1.7813
6/12/2017,1.778
6/9/2017,1.7664
6/8/2017,1.7483
6/7/2017,1.7385
6/6/2017,1.7138
6/5/2017,1.7418
6/2/2017,1.7188
6/1/2017,1.7615
5/31/2017,1.7516
5/30/2017,1.7549
5/29/2017,1.7894
5/26/2017,1.7894
5/25/2017,1.7943
5/24/2017,1.7852
5/23/2017,1.8267
5/22/2017,1.7985
5/19/2017,1.7803
5/18/2017,1.7722
5/17/2017,1.7542
5/16/2017,1.8484
5/15/2017,1.8617
5/12/2017,1.8468
5/11/2017,1.9147
5/10/2017,1.9379
5/9/2017,1.9229
5/8/2017,1.9113
5/5/2017,1.8816
5/4/2017,1.8865
5/3/2017,1.8519
5/2/2017,1.8027
5/1/2017,1.8405
4/28/2017,1.8142
4/27/2017,1.8224
4/26/2017,1.8282
4/25/2017,1.8549
4/24/2017,1.8017
4/21/2017,1.7703
4/20/2017,1.7639
4/19/2017,1.7392
4/18/2017,1.6997
4/17/2017,1.7756
4/14/2017,1.7691
4/13/2017,1.7691
4/12/2017,1.7676
4/11/2017,1.8303
4/10/2017,1.8998
4/7/2017,1.9196
4/6/2017,1.8585
4/5/2017,1.8519
4/4/2017,1.8898
4/3/2017,1.8519
3/31/2017,1.9212
3/30/2017,1.964
3/29/2017,1.926
3/28/2017,1.9636
3/27/2017,1.9183
3/24/2017,1.945
3/23/2017,1.9516
3/22/2017,1.9366
3/21/2017,1.9466
3/20/2017,1.9849
3/17/2017,2.0183
3/16/2017,2.0499
3/15/2017,2.003
3/14/2017,2.1285
3/13/2017,2.1385
3/10/2017,2.1014
3/9/2017,2.1362
3/8/2017,2.0926
3/7/2017,2.0491
3/6/2017,2.0191
3/3/2017,2.009
3/2/2017,2.0155
3/1/2017,1.9872
2/28/2017,1.9294
2/27/2017,1.8651
2/24/2017,1.8044
2/23/2017,1.8586
2/22/2017,1.9049
2/21/2017,1.9199
2/20/2017,1.9015
2/17/2017,1.9015
2/16/2017,1.9364
2/15/2017,1.9914
2/14/2017,1.963
2/13/2017,1.9147
2/10/2017,1.8865
2/9/2017,1.8667
2/8/2017,1.8024
2/7/2017,1.8469
2/6/2017,1.8453
2/3/2017,1.9096
2/2/2017,1.9228
2/1/2017,1.9294
1/31/2017,1.9129
1/30/2017,1.9491
1/27/2017,1.9458
1/26/2017,1.9657
1/25/2017,1.9765
1/24/2017,1.9331
1/23/2017,1.8634
1/20/2017,1.9365
1/19/2017,1.9633
1/18/2017,1.9383
1/17/2017,1.8192
1/16/2017,1.897
1/13/2017,1.897
1/12/2017,1.8659
1/11/2017,1.8841
1/10/2017,1.8759
1/9/2017,1.8727
1/6/2017,1.9239
1/5/2017,1.8434
1/4/2017,1.9306
1/3/2017,1.9422
1/2/2017,1.9274
12/30/2016,1.9274
12/29/2016,1.9538
12/28/2016,1.9961
12/27/2016,2.055
12/26/2016,2.0245
12/23/2016,2.0245
12/22/2016,2.034
12/21/2016,2.0187
12/20/2016,2.0388
12/19/2016,2.0218
12/16/2016,2.0654
12/15/2016,2.0884
12/14/2016,2.0479
12/13/2016,1.9091
12/12/2016,1.8857
12/9/2016,1.8906
12/8/2016,1.8374
12/7/2016,1.7895
12/6/2016,1.834
12/5/2016,1.8456
12/2/2016,1.8208
12/1/2016,1.8982
11/30/2016,1.842
11/29/2016,1.7746
11/28/2016,1.7894
11/25/2016,1.8354
11/24/2016,1.8321
11/23/2016,1.8321
11/22/2016,1.7762
11/21/2016,1.7691
11/18/2016,1.7975
11/17/2016,1.7362
11/16/2016,1.6707
11/15/2016,1.6588
11/14/2016,1.6819
11/11/2016,1.5571
11/10/2016,1.5571
11/9/2016,1.4724
11/8/2016,1.3265
11/7/2016,1.2874
11/4/2016,1.2321
11/3/2016,1.2646
11/2/2016,1.263
11/1/2016,1.2921
10/31/2016,1.3067
10/28/2016,1.3245
10/27/2016,1.3473
10/26/2016,1.304
10/25/2016,1.2742
10/24/2016,1.2742
10/21/2016,1.2428
10/20/2016,1.2525
10/19/2016,1.2262
10/18/2016,1.2245
10/17/2016,1.2539
10/14/2016,1.2866
10/13/2016,1.2586
10/12/2016,1.2912
10/11/2016,1.2944
10/10/2016,1.2551
10/7/2016,1.2551
10/6/2016,1.2776
10/5/2016,1.2434
10/4/2016,1.2271
10/3/2016,1.1784
9/30/2016,1.1492
9/29/2016,1.1169
9/28/2016,1.1347
9/27/2016,1.1119
9/26/2016,1.1184
9/23/2016,1.156
9/22/2016,1.1642
9/21/2016,1.187
9/20/2016,1.2001
9/19/2016,1.2197
9/16/2016,1.1984
9/15/2016,1.1787
9/14/2016,1.2064
9/13/2016,1.2455
9/12/2016,1.1965
9/9/2016,1.2225
9/8/2016,1.1769
9/7/2016,1.1234
9/6/2016,1.1169
9/5/2016,1.1914
9/2/2016,1.1914
9/1/2016,1.1799
8/31/2016,1.1977
8/30/2016,1.1766
8/29/2016,1.1686
8/26/2016,1.2365
8/25/2016,1.1605
8/24/2016,1.1446
8/23/2016,1.1348
8/22/2016,1.1348
8/19/2016,1.1641
8/18/2016,1.1087
8/17/2016,1.1315
8/16/2016,1.1591
8/15/2016,1.1347
8/12/2016,1.0974
8/11/2016,1.1444
8/10/2016,1.0716
8/9/2016,1.1072
8/8/2016,1.1444
8/5/2016,1.1363
8/4/2016,1.0283
8/3/2016,1.0702
8/2/2016,1.0895
8/1/2016,1.0751
7/29/2016,1.0237
7/28/2016,1.0847
7/27/2016,1.0863
7/26/2016,1.1331
7/25/2016,1.1397
7/22/2016,1.1168
7/21/2016,1.094
7/20/2016,1.1347
7/19/2016,1.1103
7/18/2016,1.1315
7/15/2016,1.1038
7/14/2016,1.0958
7/13/2016,1.0602
7/12/2016,1.0861
7/11/2016,1.0215
7/8/2016,0.9476
7/7/2016,0.9607
7/6/2016,0.9431
7/5/2016,0.9384
7/4/2016,0.9946
7/1/2016,0.9946
6/30/2016,0.9997
6/29/2016,1.0575
6/28/2016,1.0078
6/27/2016,0.9806
6/24/2016,1.0719
6/23/2016,1.2576
6/22/2016,1.1993
6/21/2016,1.1985
6/20/2016,1.1824
6/17/2016,1.1128
6/16/2016,1.0907
6/15/2016,1.0715
6/14/2016,1.1378
6/13/2016,1.1266
6/10/2016,1.1671
6/9/2016,1.2207
6/8/2016,1.2305
6/7/2016,1.2322
6/6/2016,1.25
6/3/2016,1.2307
6/2/2016,1.3523
6/1/2016,1.3799
5/31/2016,1.3718
5/30/2016,1.3847
5/27/2016,1.3847
5/26/2016,1.3474
5/25/2016,1.4013
5/24/2016,1.4046
5/23/2016,1.3684
5/20/2016,1.3618
5/19/2016,1.375
5/18/2016,1.3848
5/17/2016,1.2998
5/16/2016,1.2607
5/13/2016,1.2056
5/12/2016,1.2367
5/11/2016,1.2011
5/10/2016,1.2093
5/9/2016,1.1932
5/6/2016,1.2289
5/5/2016,1.2017
5/4/2016,1.2324
5/3/2016,1.2519
5/2/2016,1.3231
4/29/2016,1.294
4/28/2016,1.2907
4/27/2016,1.3182
4/26/2016,1.3915
4/25/2016,1.3766
4/22/2016,1.3551
4/21/2016,1.3303
4/20/2016,1.3122
4/19/2016,1.2516
4/18/2016,1.2287
4/15/2016,1.2108
4/14/2016,1.25
4/13/2016,1.2125
4/12/2016,1.2109
4/11/2016,1.1575
4/8/2016,1.151
4/7/2016,1.1367
4/6/2016,1.1981
4/5/2016,1.1755
4/4/2016,1.2047
4/1/2016,1.2144
3/31/2016,1.2048
3/30/2016,1.2581
3/29/2016,1.2696
3/28/2016,1.3637
3/25/2016,1.3785
3/24/2016,1.3785
3/23/2016,1.3548
3/22/2016,1.4143
3/21/2016,1.3777
3/18/2016,1.333
3/17/2016,1.3722
3/16/2016,1.3803
3/15/2016,1.4909
3/14/2016,1.4775
3/11/2016,1.4922
3/10/2016,1.4454
3/9/2016,1.3827
3/8/2016,1.3399
3/7/2016,1.4169
3/4/2016,1.3741
3/3/2016,1.3426
3/2/2016,1.3393
3/1/2016,1.3163
2/29/2016,1.2123
2/26/2016,1.2398
2/25/2016,1.1702
2/24/2016,1.2162
2/23/2016,1.1967
2/22/2016,1.231
2/19/2016,1.2246
2/18/2016,1.1972
2/17/2016,1.2639
2/16/2016,1.2152
2/15/2016,1.2104
2/12/2016,1.2104
2/11/2016,1.1317
2/10/2016,1.1205
2/9/2016,1.1529
2/8/2016,1.1578
2/5/2016,1.2403
2/4/2016,1.2292
2/3/2016,1.2745
2/2/2016,1.26
2/1/2016,1.3636
1/29/2016,1.328
1/28/2016,1.3994
1/27/2016,1.4104
1/26/2016,1.4269
1/25/2016,1.4385
1/22/2016,1.4812
1/21/2016,1.4424
1/20/2016,1.4165
1/19/2016,1.4852
1/18/2016,1.4527
1/15/2016,1.4527
1/14/2016,1.5071
1/13/2016,1.5251
1/12/2016,1.5399
1/11/2016,1.5939
1/8/2016,1.5597
1/7/2016,1.5992
1/6/2016,1.6417
1/5/2016,1.7122
1/4/2016,1.7336
1/1/2016,1.7598
12/31/2015,1.7598
12/30/2015,1.7927
12/29/2015,1.7849
12/28/2015,1.718
12/25/2015,1.713
12/24/2015,1.713
12/23/2015,1.7194
12/22/2015,1.7044
12/21/2015,1.6679
12/18/2015,1.6762
12/17/2015,1.7026
12/16/2015,1.7473
12/15/2015,1.6926
12/14/2015,1.653
12/11/2015,1.5527
12/10/2015,1.6776
12/9/2015,1.643
12/8/2015,1.6611
12/7/2015,1.6709
12/4/2015,1.7055
12/3/2015,1.7333
12/2/2015,1.6332
12/1/2015,1.5858
11/30/2015,1.6446
11/27/2015,1.6446
11/26/2015,1.6708
11/25/2015,1.6708
11/24/2015,1.6649
11/23/2015,1.6714
11/20/2015,1.6862
11/19/2015,1.6741
11/18/2015,1.6839
11/17/2015,1.6538
11/16/2015,1.652
11/13/2015,1.6519
11/12/2015,1.7129
11/11/2015,1.7227
11/10/2015,1.7227
11/9/2015,1.7389
11/6/2015,1.7304
11/5/2015,1.6306
11/4/2015,1.6338
11/3/2015,1.5892
11/2/2015,1.5529
10/30/2015,1.5185
10/29/2015,1.5332
10/28/2015,1.4674
10/27/2015,1.3651
10/26/2015,1.3947
10/23/2015,1.4161
10/22/2015,1.352
10/21/2015,1.352
10/20/2015,1.3881
10/19/2015,1.3373
10/16/2015,1.352
10/15/2015,1.3325
10/14/2015,1.269
10/13/2015,1.3537
10/12/2015,1.3978
10/9/2015,1.3978
10/8/2015,1.3962
10/7/2015,1.3701
10/6/2015,1.3246
10/5/2015,1.3425
10/2/2015,1.2955
10/1/2015,1.3653
9/30/2015,1.3572
9/29/2015,1.3766
9/28/2015,1.4189
9/25/2015,1.4742
9/24/2015,1.4498
9/23/2015,1.4474
9/22/2015,1.4292
9/21/2015,1.4935
9/18/2015,1.444
9/17/2015,1.4784
9/16/2015,1.6089
9/15/2015,1.6104
9/14/2015,1.5095
9/11/2015,1.5128
9/10/2015,1.5471
9/9/2015,1.5306
9/8/2015,1.5173
9/7/2015,1.4664
9/4/2015,1.4664
9/3/2015,1.4826
9/2/2015,1.5087
9/1/2015,1.4874
8/31/2015,1.5478
8/28/2015,1.5118
8/27/2015,1.4987
8/26/2015,1.4814
8/25/2015,1.4175
8/24/2015,1.3669
8/21/2015,1.4275
8/20/2015,1.4687
8/19/2015,1.4999
8/18/2015,1.5788
8/17/2015,1.5673
8/14/2015,1.597
8/13/2015,1.5724
8/12/2015,1.5217
8/11/2015,1.5233
8/10/2015,1.6102
8/7/2015,1.5709
8/6/2015,1.6102
8/5/2015,1.6446
8/4/2015,1.6037
8/3/2015,1.5157
7/31/2015,1.5287
7/30/2015,1.6201
7/29/2015,1.6133
7/28/2015,1.5885
7/27/2015,1.562
7/24/2015,1.6183
7/23/2015,1.6332
7/22/2015,1.6713
7/21/2015,1.653
7/20/2015,1.706
7/17/2015,1.6695
7/16/2015,1.653
7/15/2015,1.6249
7/14/2015,1.6579
7/13/2015,1.7173
7/10/2015,1.6562
7/9/2015,1.5856
7/8/2015,1.4876
7/7/2015,1.5464
7/6/2015,1.5563
7/3/2015,1.6315
7/2/2015,1.6315
7/1/2015,1.7053
6/30/2015,1.6479
6/29/2015,1.6217
6/26/2015,1.7545
6/25/2015,1.7101
6/24/2015,1.6656
6/23/2015,1.6955
6/22/2015,1.6671
6/19/2015,1.5709
6/18/2015,1.6253
6/17/2015,1.6252
6/16/2015,1.6599
6/15/2015,1.7013
6/12/2015,1.7444
6/11/2015,1.7257
6/10/2015,1.7854
6/9/2015,1.7537
6/8/2015,1.7055
6/5/2015,1.7402
6/4/2015,1.6409
6/3/2015,1.6869
6/2/2015,1.6063
6/1/2015,1.5457
5/29/2015,1.4853
5/28/2015,1.5163
5/27/2015,1.5303
5/26/2015,1.5203
5/25/2015,1.5617
5/22/2015,1.5617
5/21/2015,1.5117
5/20/2015,1.5513
5/19/2015,1.6026
5/18/2015,1.5362
5/15/2015,1.4603
5/14/2015,1.5046
5/13/2015,1.5655
5/12/2015,1.5621
5/11/2015,1.6
5/8/2015,1.4879
5/7/2015,1.5616
5/6/2015,1.5862
5/5/2015,1.5499
5/4/2015,1.5023
5/1/2015,1.4989
4/30/2015,1.4254
4/29/2015,1.4221
4/28/2015,1.4013
4/27/2015,1.3371
4/24/2015,1.3142
4/23/2015,1.3651
4/22/2015,1.393
4/21/2015,1.3307
4/20/2015,1.3176
4/17/2015,1.3062
4/16/2015,1.2998
4/15/2015,1.3145
4/14/2015,1.3374
4/13/2015,1.3668
4/10/2015,1.3946
4/9/2015,1.3978
4/8/2015,1.3473
4/7/2015,1.3213
4/6/2015,1.3035
4/3/2015,1.2533
4/2/2015,1.3506
4/1/2015,1.3182
3/31/2015,1.3701
3/30/2015,1.4026
3/27/2015,1.4351
3/26/2015,1.4579
3/25/2015,1.4145
3/24/2015,1.3602
3/23/2015,1.3897
3/20/2015,1.4144
3/19/2015,1.467
3/18/2015,1.3881
3/17/2015,1.5527
3/16/2015,1.5526
3/13/2015,1.5839
3/12/2015,1.5968
3/11/2015,1.6049
3/10/2015,1.6081
3/9/2015,1.6493
3/6/2015,1.6939
3/5/2015,1.5729
3/4/2015,1.5876
3/3/2015,1.6056
3/2/2015,1.5743
2/27/2015,1.4988
2/26/2015,1.5365
2/25/2015,1.4527
2/24/2015,1.4559
2/23/2015,1.5404
2/20/2015,1.5852
2/19/2015,1.5764
2/18/2015,1.5181
2/17/2015,1.6059
2/16/2015,1.5377
2/13/2015,1.5377
2/12/2015,1.4908
2/11/2015,1.5419
2/10/2015,1.512
2/9/2015,1.5069
2/6/2015,1.4788
2/5/2015,1.3036
2/4/2015,1.2484
2/3/2015,1.2889
2/2/2015,1.1789
1/30/2015,1.1548
1/29/2015,1.2698
1/28/2015,1.2391
1/27/2015,1.3354
1/26/2015,1.3372
1/23/2015,1.308
1/22/2015,1.3639
1/21/2015,1.3494
1/20/2015,1.2797
1/19/2015,1.3026
1/16/2015,1.3026
1/15/2015,1.1613
1/14/2015,1.3196
1/13/2015,1.3684
1/12/2015,1.3799
1/9/2015,1.419
1/8/2015,1.4909
1/7/2015,1.4779
1/6/2015,1.478
1/5/2015,1.5645
1/2/2015,1.607
1/1/2015,1.6528
12/31/2014,1.6528
12/30/2014,1.679
12/29/2014,1.7068
12/26/2014,1.7611
12/25/2014,1.7611
12/24/2014,1.7611
12/23/2014,1.7355
12/22/2014,1.6571
12/19/2014,1.6471
12/18/2014,1.6618
12/17/2014,1.612
12/16/2014,1.5164
12/15/2014,1.5707
12/12/2014,1.5114
12/11/2014,1.5952
12/10/2014,1.559
12/9/2014,1.6198
12/8/2014,1.6626
12/5/2014,1.684
12/4/2014,1.5719
12/3/2014,1.603
12/2/2014,1.5948
12/1/2014,1.5359
11/28/2014,1.4805
11/27/2014,1.5587
11/26/2014,1.5587
11/25/2014,1.5677
11/24/2014,1.6008
11/21/2014,1.6074
11/20/2014,1.6288
11/19/2014,1.6436
11/18/2014,1.6055
11/17/2014,1.6253
11/14/2014,1.6054
11/13/2014,1.6201
11/12/2014,1.6514
11/11/2014,1.643
11/10/2014,1.643
11/7/2014,1.5836
11/6/2014,1.674
11/5/2014,1.6311
11/4/2014,1.6244
11/3/2014,1.6277
10/31/2014,1.6095
10/30/2014,1.5718
10/29/2014,1.5841
10/28/2014,1.5151
10/27/2014,1.4873
10/24/2014,1.4956
10/23/2014,1.4928
10/22/2014,1.426
10/21/2014,1.4278
10/20/2014,1.4052
10/17/2014,1.4151
10/16/2014,1.3799
10/15/2014,1.3429
10/14/2014,1.4404
10/13/2014,1.5317
10/10/2014,1.5317
10/9/2014,1.5598
10/8/2014,1.5502
10/7/2014,1.6221
10/6/2014,1.6925
10/3/2014,1.7221
10/2/2014,1.6845
10/1/2014,1.6698
9/30/2014,1.7566
9/29/2014,1.7566
9/26/2014,1.7959
9/25/2014,1.7516
9/24/2014,1.7945
9/23/2014,1.7577
9/22/2014,1.781
9/19/2014,1.8109
9/18/2014,1.8306
9/17/2014,1.8305
9/16/2014,1.7738
9/15/2014,1.7871
9/12/2014,1.8169
9/11/2014,1.7884
9/10/2014,1.7883
9/9/2014,1.7617
9/8/2014,1.7187
9/5/2014,1.6923
9/4/2014,1.712
9/3/2014,1.6725
9/2/2014,1.684
9/1/2014,1.625
8/29/2014,1.625
8/28/2014,1.6315
8/27/2014,1.6382
8/26/2014,1.6597
8/25/2014,1.6647
8/22/2014,1.6597
8/21/2014,1.6299
8/20/2014,1.6299
8/19/2014,1.5755
8/18/2014,1.5739
8/15/2014,1.5361
8/14/2014,1.574
8/13/2014,1.5773
8/12/2014,1.62
8/11/2014,1.6151
8/8/2014,1.6233
8/7/2014,1.5971
8/6/2014,1.6479
8/5/2014,1.6627
8/4/2014,1.6479
8/1/2014,1.6627
7/31/2014,1.7529
7/30/2014,1.7676
7/29/2014,1.6881
7/28/2014,1.703
7/25/2014,1.6714
7/24/2014,1.6945
7/23/2014,1.6481
7/22/2014,1.653
7/21/2014,1.6762
7/18/2014,1.6679
7/17/2014,1.6167
7/16/2014,1.6893
7/15/2014,1.6876
7/14/2014,1.6711
7/11/2014,1.6398
7/10/2014,1.6496
7/9/2014,1.6677
7/8/2014,1.6891
7/7/2014,1.7302
7/4/2014,1.7351
7/3/2014,1.7351
7/2/2014,1.7086
7/1/2014,1.6577
6/30/2014,1.6299
6/27/2014,1.6381
6/26/2014,1.6479
6/25/2014,1.654
6/24/2014,1.6689
6/23/2014,1.7021
6/20/2014,1.6804
6/19/2014,1.6751
6/18/2014,1.6717
6/17/2014,1.7497
6/16/2014,1.6964
6/13/2014,1.693
6/12/2014,1.6828
6/11/2014,1.7009
6/10/2014,1.7124
6/9/2014,1.6759
6/6/2014,1.6428
6/5/2014,1.6245
6/4/2014,1.6392
6/3/2014,1.6424
6/2/2014,1.5899
5/30/2014,1.5391
5/29/2014,1.5293
5/28/2014,1.4796
5/27/2014,1.5257
5/26/2014,1.5241
5/23/2014,1.5241
5/22/2014,1.5425
5/21/2014,1.5228
5/20/2014,1.5081
5/19/2014,1.5459
5/16/2014,1.5541
5/15/2014,1.5231
5/14/2014,1.5641
5/13/2014,1.6134
5/12/2014,1.6628
5/9/2014,1.6282
5/8/2014,1.625
5/7/2014,1.6512
5/6/2014,1.6775
5/5/2014,1.6791
5/2/2014,1.6627
5/1/2014,1.6577
4/30/2014,1.6757
4/29/2014,1.7347
4/28/2014,1.7397
4/25/2014,1.7249
4/24/2014,1.7364
4/23/2014,1.7244
4/22/2014,1.7327
4/21/2014,1.721
4/18/2014,1.7343
4/17/2014,1.7342
4/16/2014,1.6464
4/15/2014,1.62
4/14/2014,1.6134
4/11/2014,1.5757
4/10/2014,1.5905
4/9/2014,1.6233
4/8/2014,1.666
4/7/2014,1.6775
4/4/2014,1.6972
4/3/2014,1.796
4/2/2014,1.7926
4/1/2014,1.7316
3/31/2014,1.7184
3/28/2014,1.7479
3/27/2014,1.715
3/26/2014,1.6724
3/25/2014,1.729
3/24/2014,1.7306
3/21/2014,1.7071
3/20/2014,1.7001
3/19/2014,1.7067
3/18/2014,1.546
3/17/2014,1.5674
3/14/2014,1.5345
3/13/2014,1.5196
3/12/2014,1.5887
3/11/2014,1.615
3/10/2014,1.6215
3/7/2014,1.6363
3/6/2014,1.5687
3/5/2014,1.5425
3/4/2014,1.5359
3/3/2014,1.4576
2/28/2014,1.5016
2/27/2014,1.4821
2/26/2014,1.4752
2/25/2014,1.5115
2/24/2014,1.5445
2/21/2014,1.5329
2/20/2014,1.5378
2/19/2014,1.5164
2/18/2014,1.4786
2/17/2014,1.5246
2/14/2014,1.5246
2/13/2014,1.5016
2/12/2014,1.5623
2/11/2014,1.5328
2/10/2014,1.4705
2/7/2014,1.4689
2/6/2014,1.5196
2/5/2014,1.4902
2/4/2014,1.4674
2/3/2014,1.4365
1/31/2014,1.4902
1/30/2014,1.5098
1/29/2014,1.4966
1/28/2014,1.5562
1/27/2014,1.5678
1/24/2014,1.5413
1/23/2014,1.6008
1/22/2014,1.7004
1/21/2014,1.6454
1/20/2014,1.6255
1/17/2014,1.6255
1/16/2014,1.6401
1/15/2014,1.6715
1/14/2014,1.6466
1/13/2014,1.5904
1/10/2014,1.62
1/9/2014,1.7487
1/8/2014,1.7618
1/7/2014,1.679
1/6/2014,1.6905
1/3/2014,1.7333
1/2/2014,1.7181
1/1/2014,1.7411
12/31/2013,1.7411
